Source	Target	Weight
Cg21765.1	Cg11338.1	0.0018978
Cg21765.1	Cg11486.1	0.00070438
Cg21765.1	Cg11622.1	0.00101444
Cg21765.1	Cg11674.1	0.00370385
Cg21765.1	Cg11755.1	0.000261016
Cg21765.1	Cg11832.1	0.0110199
Cg21765.1	Cg11881.1	0.000207044
Cg21765.1	Cg11903.1	0.000208812
Cg21765.1	Cg12002.1	0.00118106
Cg21765.1	Cg12088.1	0.00113831
Cg21765.1	Cg12255.1	0.00069458
Cg21765.1	Cg12256.1	4.28723e-05
Cg21765.1	Cg12364.1	0.00156079
Cg21765.1	Cg12420.1	0.0109667
Cg21765.1	Cg12493.1	0.00224495
Cg21765.1	Cg12667.1	0.0032971
Cg21765.1	Cg12754.1	3.64801e-05
Cg21765.1	Cg12864.1	0.00396416
Cg21765.1	Cg12891.1	0.0025397
Cg21765.1	Cg13027.1	0.000575101
Cg21765.1	Cg13198.1	0.00868876
Cg21765.1	Cg13274.1	0.00296076
Cg21765.1	Cg13279.1	0.00247405
Cg21765.1	Cg13403.1	0.000597139
Cg21765.1	Cg13670.1	0.00313667
Cg21765.1	Cg14266.1	0.00162557
Cg21765.1	Cg14276.1	0.000275447
Cg21765.1	Cg14362.1	0.00202586
Cg21765.1	Cg14365.1	0.00145256
Cg21765.1	Cg14369.1	0.000507426
Cg21765.1	Cg14370.1	0.00391981
Cg21765.1	Cg14436.1	0.00919561
Cg21765.1	Cg14611.1	0.00851303
Cg21765.1	Cg14663.1	0.000174962
Cg21765.1	Cg14779.1	0.00196353
Cg21765.1	Cg14828.1	0.00347985
Cg21765.1	Cg14887.1	0.00273258
Cg21765.1	Cg14896.1	0.0149803
Cg21765.1	Cg15006.1	0.0122676
Cg21765.1	Cg15009.1	0.00129133
Cg21765.1	Cg15039.1	0.00130891
Cg21765.1	Cg15169.1	0.00348728
Cg21765.1	Cg15170.1	0.000869304
Cg21765.1	Cg15171.1	0.000985482
Cg21765.1	Cg15172.1	0.00057584
Cg21765.1	Cg15214.1	0.0040743
Cg21765.1	Cg15374.1	0.00210955
Cg21765.1	Cg15384.1	0.000502087
Cg21765.1	Cg15526.1	0.00319135
Cg21765.1	Cg15569.1	0.00900018
Cg21765.1	Cg15640.1	0.012385
Cg21765.1	Cg15969.1	0.010238
Cg21765.1	Cg16133.1	0.00188362
Cg21765.1	Cg16160.1	0.00834399
Cg21765.1	Cg16292.1	0.00439191
Cg21765.1	Cg16610.1	0.00864223
Cg21765.1	Cg16709.1	0.00107396
Cg21765.1	Cg16884.1	0.00184778
Cg21765.1	Cg16916.1	0.00187525
Cg21765.1	Cg17007.1	0.0118655
Cg21765.1	Cg17074.1	0.00168284
Cg21765.1	Cg17141.1	0.012481
Cg21765.1	Cg17271.1	0.00116267
Cg21765.1	Cg17471.1	0.00444764
Cg21765.1	Cg17737.1	0.000362323
Cg21765.1	Cg17764.1	0.00980224
Cg21765.1	Cg17926.1	0.00923183
Cg21765.1	Cg17995.1	0.00190064
Cg21765.1	Cg18089.1	0.00415874
Cg21765.1	Cg18125.1	0.000999993
Cg21765.1	Cg18201.1	0.00300667
Cg21765.1	Cg18225.1	3.62915e-05
Cg21765.1	Cg18367.1	0.0106195
Cg21765.1	Cg18374.1	0.000979467
Cg21765.1	Cg18478.1	0.00972692
Cg21765.1	Cg18498.1	0.0181483
Cg21765.1	Cg18702.1	0.0087862
Cg21765.1	Cg18799.1	0.0028913
Cg21765.1	Cg18987.1	0.00210953
Cg21765.1	Cg19135.1	0.0091574
Cg21765.1	Cg19220.1	0.00161714
Cg21765.1	Cg19586.1	0.00849442
Cg21765.1	Cg19648.1	0.00140664
Cg21765.1	Cg19951.1	0.000345077
Cg21765.1	Cg20015.1	0.00187714
Cg21765.1	Cg20327.1	0.00983473
Cg21765.1	Cg20428.1	0.00056134
Cg21765.1	Cg20544.1	0.00125595
Cg21765.1	Cg20554.1	0.00339995
Cg21765.1	Cg20555.1	0.000902691
Cg21765.1	Cg20588.1	0.00397054
Cg21765.1	Cg20777.1	0.00167806
Cg21765.1	Cg21096.1	0.000132651
Cg21765.1	Cg21481.1	0.00958282
Cg21765.1	Cg21628.1	0.000278758
Cg21765.1	Cg21765.1	0
Cg21765.1	Cg22127.1	0.000425382
Cg21765.1	Cg22134.1	0.000137048
Cg21765.1	Cg22151.1	0.00136651
Cg21765.1	Cg22203.1	0.000998718
Cg21765.1	Cg22270.1	0.0337962
Cg21765.1	Cg22277.1	0.000537878
Cg21765.1	Cg22409.1	0.000430929
Cg21765.1	Cg22470.1	0.0141987
Cg21765.1	Cg22523.1	0.000724439
Cg21765.1	Cg22655.1	0.0253262
Cg21765.1	Cg23022.1	0.00289216
Cg21765.1	Cg23070.1	0.000134006
Cg21765.1	Cg23107.1	0.0106923
Cg21765.1	Cg23167.1	0.00417955
Cg21765.1	Cg23183.1	0.00586405
Cg21765.1	Cg23233.1	0.000868341
Cg21765.1	Cg23394.1	0.0105841
Cg21765.1	Cg23421.1	0.00116936
Cg21765.1	Cg23467.1	0.0105732
Cg21765.1	Cg23497.1	0.00244582
Cg21765.1	Cg23651.1	0.00259304
Cg21765.1	Cg23664.1	0.000679846
Cg21765.1	Cg23927.1	0.000301068
Cg21765.1	Cg24033.1	0.000280895
Cg21765.1	Cg24108.1	0.00758278
Cg21765.1	Cg24225.1	0.00486627
Cg21765.1	Cg24337.1	0.000948879
Cg21765.1	Cg24360.1	0.00375457
Cg21765.1	Cg24485.1	0.00242773
Cg21765.1	Cg24519.1	0.00249679
Cg21765.1	Cg24730.1	0.00105784
Cg21765.1	Cg24854.1	0.00182874
Cg21765.1	Cg24890.1	0.00192176
Cg21765.1	Cg25390.1	0.00235642
Cg21765.1	Cg25757.1	0.00106928
Cg21765.1	Cg25986.1	0.000813909
Cg21765.1	Cg26015.1	0.00103261
Cg21765.1	Cg26082.1	0.00783216
Cg21765.1	Cg26202.1	0.00115334
Cg21765.1	Cg26466.1	0.000997738
Cg21765.1	Cg26484.1	0.00215116
Cg21765.1	Cg26923.1	0.00150674
Cg21765.1	Cg26927.1	0.00104334
Cg21765.1	Cg26968.1	0.00994795
Cg21765.1	Cg26993.1	0.000448307
Cg21765.1	Cg27004.1	0.000793382
Cg21765.1	Cg27097.1	0.00224264
Cg21765.1	Cg27135.1	0.00212988
Cg21765.1	Cg27230.1	0.000776753
Cg21765.1	Cg27240.1	8.56081e-05
Cg21765.1	Cg27284.1	0.000902203
Cg21765.1	Cg27316.1	0.00883773
Cg21765.1	Cg27327.1	0.000967779
Cg21765.1	Cg27606.1	0.000922989
Cg21765.1	Cg27854.1	0.00110807
Cg21765.1	Cg27918.1	0.00128847
Cg21765.1	Cg27925.1	0.00389545
Cg21765.1	Cg28021.1	0.00146452
Cg21765.1	Cg28070.1	0.00181034
Cg21765.1	Cg28102.1	0.0101572
Cg21765.1	Cg28139.1	0.0100946
Cg21765.1	Cg28451.1	0.0128696
Cg21765.1	Cg28546.1	0.01041
Cg21765.1	Cg28592.1	0.00274004
Cg21765.1	Cg28596.1	0.0103733
Cg21765.1	Cg28740.1	0.00296452
Cg21765.1	Cg28760.1	0.00915294
Cg21765.1	Cg28779.1	0.00267266
Cg21765.1	Cg28792.1	0.00195993
Cg21765.1	Cg29345.1	6.0297e-06
Cg21765.1	Cg29408.1	0.000625424
Cg21765.1	Cg29418.1	0.00803676
Cg21765.1	Cg29440.1	0.00406568
Cg21765.1	Cg29876.1	0.0134186
Cg21765.1	maker-scaffold200.1-augustus-gene-2.29-mRNA-2	0.000285743
Cg21765.1	maker-scaffold2243.1-snap-gene-0.5-mRNA-1	0.0233835
Cg21765.1	maker-scaffold2262.1-snap-gene-0.10-mRNA-1	0.00187219
Cg21765.1	maker-scaffold555.1-snap-gene-1.4-mRNA-2	0.000223215
Cg21765.1	maker-scaffold727.1-snap-gene-1.31-mRNA-1	0.0100433
Cg21765.1	snap_masked-scaffold31.1-processed-gene-12.17-mRNA-1	0.00239311
Cg22127.1	augustus_masked-scaffold16.1-processed-gene-13.1-mRNA-1	0.00795477
Cg22127.1	augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	0.000390349
Cg22127.1	Cg00075.1	0.000144093
Cg22127.1	Cg00131.1	0.00799363
Cg22127.1	Cg00145.1	0.000205161
Cg22127.1	Cg00157.1	0.0038247
Cg22127.1	Cg00212.1	0.0150245
Cg22127.1	Cg00262.1	0.000768612
Cg22127.1	Cg00372.1	0.00119825
Cg22127.1	Cg00397.1	0.000233404
Cg22127.1	Cg00404.1	0.00402053
Cg22127.1	Cg00630.1	0.00270426
Cg22127.1	Cg00825.1	0.00457732
Cg22127.1	Cg00885.1	0.00142571
Cg22127.1	Cg01010.1	0.00920633
Cg22127.1	Cg01021.1	0.00012533
Cg22127.1	Cg01117.1	0.0236559
Cg22127.1	Cg01192.1	8.5552e-05
Cg22127.1	Cg01279.1	0.00371479
Cg22127.1	Cg01377.1	0.00231626
Cg22127.1	Cg01471.1	0.000229731
Cg22127.1	Cg01875.1	0.0121392
Cg22127.1	Cg01908.1	0.000397484
Cg22127.1	Cg02000.1	0.0051402
Cg22127.1	Cg02221.1	0.00230733
Cg22127.1	Cg02253.1	0.00293422
Cg22127.1	Cg02420.1	0.000688855
Cg22127.1	Cg02441.1	0.000476135
Cg22127.1	Cg02502.1	0.00964248
Cg22127.1	Cg02546.1	0.00405818
Cg22127.1	Cg02576.1	0.0129001
Cg22127.1	Cg02656.1	0.0103433
Cg22127.1	Cg02824.1	0.00958787
Cg22127.1	Cg02900.1	0.0147878
Cg22127.1	Cg03002.1	0.000665033
Cg22127.1	Cg03003.1	0.000823882
Cg22127.1	Cg03163.1	0.000859884
Cg22127.1	Cg03592.1	0.0103902
Cg22127.1	Cg03595.1	0.00395829
Cg22127.1	Cg03664.1	0.000558678
Cg22127.1	Cg03768.1	6.03093e-05
Cg22127.1	Cg03843.1	0.000861927
Cg22127.1	Cg03983.1	0.00202455
Cg22127.1	Cg03984.1	0.0216157
Cg22127.1	Cg04022.1	2.48547e-05
Cg22127.1	Cg04068.1	0.000545172
Cg22127.1	Cg04233.1	0.000876582
Cg22127.1	Cg04272.1	0.00417894
Cg22127.1	Cg04383.1	0.00280151
Cg22127.1	Cg04414.1	0.00845149
Cg22127.1	Cg04494.1	0.00386007
Cg22127.1	Cg04543.1	0.00200145
Cg22127.1	Cg04559.1	0.00482989
Cg22127.1	Cg04597.1	0.000954836
Cg22127.1	Cg04617.1	0.00192083
Cg22127.1	Cg04672.1	0.0022756
Cg22127.1	Cg04798.1	0.00441709
Cg22127.1	Cg04984.1	0.000152997
Cg22127.1	Cg05085.1	0.00271003
Cg22127.1	Cg05145.1	0.00322438
Cg22127.1	Cg05173.1	0.000632202
Cg22127.1	Cg05240.1	0.00137366
Cg22127.1	Cg05351.1	0.00643078
Cg22127.1	Cg05482.1	0.00252734
Cg22127.1	Cg05646.1	0.0311371
Cg22127.1	Cg05649.1	0.00495622
Cg22127.1	Cg05727.1	0.00187525
Cg22127.1	Cg05823.1	0.000317042
Cg22127.1	Cg05977.1	0.00954485
Cg22127.1	Cg05996.1	0.0171335
Cg22127.1	Cg06087.1	0.00410064
Cg22127.1	Cg06097.1	0.0118219
Cg22127.1	Cg06265.1	0.00338658
Cg22127.1	Cg06271.1	0.00111234
Cg22127.1	Cg06414.1	0.00286678
Cg22127.1	Cg06448.1	0.00433875
Cg22127.1	Cg06470.1	0.000559989
Cg22127.1	Cg06743.1	0.0127338
Cg22127.1	Cg06769.1	0.0175556
Cg22127.1	Cg07043.1	0.000422101
Cg22127.1	Cg07176.1	0.0105357
Cg22127.1	Cg07179.1	0.00025789
Cg22127.1	Cg07292.1	0.00866983
Cg22127.1	Cg07340.1	0.000286301
Cg22127.1	Cg07462.1	0.00590032
Cg22127.1	Cg07566.1	0.019245
Cg22127.1	Cg07589.1	0.00266151
Cg22127.1	Cg07622.1	3.20721e-05
Cg22127.1	Cg07703.1	0.000433776
Cg22127.1	Cg07746.1	0.0201958
Cg22127.1	Cg07797.1	0.000783722
Cg22127.1	Cg07930.1	0.00105045
Cg22127.1	Cg08045.1	4.7798e-05
Cg22127.1	Cg08138.1	0.0108984
Cg22127.1	Cg08294.1	0.0107128
Cg22127.1	Cg08456.1	0.000593047
Cg22127.1	Cg08751.1	0.0043003
Cg22127.1	Cg08783.1	0.000267386
Cg22127.1	Cg09065.1	0.00934895
Cg22127.1	Cg09535.1	7.40115e-05
Cg22127.1	Cg09630.1	0.0092366
Cg22127.1	Cg09697.1	0.00438691
Cg22127.1	Cg10375.1	0.00492684
Cg22127.1	Cg10475.1	0.00942395
Cg22127.1	Cg10493.1	0.000647725
Cg22127.1	Cg10683.1	0.00945106
Cg22127.1	Cg10686.1	0.00117686
Cg22127.1	Cg10780.1	0.000424211
Cg22127.1	Cg10833.1	0.000419038
Cg22127.1	Cg10867.1	0.0117659
Cg22127.1	Cg10874.1	0.0096782
Cg22127.1	Cg10989.1	0.000443426
Cg22127.1	Cg11056.1	0.0105697
Cg22127.1	Cg11061.1	0.016357
Cg22127.1	Cg11338.1	0.000461484
Cg22127.1	Cg11486.1	0.0100933
Cg22127.1	Cg11622.1	0.000943359
Cg22127.1	Cg11674.1	0.00418528
Cg22127.1	Cg11755.1	0.000684876
Cg22127.1	Cg11832.1	0.00788868
Cg22127.1	Cg11881.1	0.000562288
Cg22127.1	Cg11903.1	0.000480755
Cg22127.1	Cg12002.1	0.0113889
Cg22127.1	Cg12088.1	0.00885835
Cg22127.1	Cg12255.1	0.000503391
Cg22127.1	Cg12256.1	0.00454831
Cg22127.1	Cg12364.1	0.000244222
Cg22127.1	Cg12420.1	0.0066997
Cg22127.1	Cg12493.1	0.000509112
Cg22127.1	Cg12667.1	0.00393542
Cg22127.1	Cg12754.1	0.000202565
Cg22127.1	Cg12864.1	0.00218299
Cg22127.1	Cg12891.1	0.00139121
Cg22127.1	Cg13027.1	0.0023449
Cg22127.1	Cg13198.1	0.000377552
Cg22127.1	Cg13274.1	0.00918109
Cg22127.1	Cg13279.1	0.00121595
Cg22127.1	Cg13403.1	0.0010049
Cg22127.1	Cg13670.1	0.00185271
Cg22127.1	Cg14266.1	0.00261862
Cg22127.1	Cg14276.1	0.0190289
Cg22127.1	Cg14362.1	0.000822673
Cg22127.1	Cg14365.1	0.00230183
Cg22127.1	Cg14369.1	0.00153317
Cg22127.1	Cg14370.1	0.000666531
Cg22127.1	Cg14436.1	0.000210704
Cg22127.1	Cg14611.1	0.00150093
Cg22127.1	Cg14663.1	0.000124336
Cg22127.1	Cg14779.1	0.00998044
Cg22127.1	Cg14828.1	0.00801409
Cg22127.1	Cg14887.1	0.0162275
Cg22127.1	Cg14896.1	0.0161752
Cg22127.1	Cg15006.1	0.00129783
Cg22127.1	Cg15009.1	0.00227023
Cg22127.1	Cg15039.1	0.00958185
Cg22127.1	Cg15169.1	0.0117051
Cg22127.1	Cg15170.1	0.0256846
Cg22127.1	Cg15171.1	0.00812264
Cg22127.1	Cg15172.1	0.00811066
Cg22127.1	Cg15214.1	0.00923087
Cg22127.1	Cg15374.1	0.00295228
Cg22127.1	Cg15384.1	0.00107388
Cg22127.1	Cg15526.1	0.00168741
Cg22127.1	Cg15569.1	0.00378132
Cg22127.1	Cg15640.1	0.00354795
Cg22127.1	Cg15969.1	0.00565146
Cg22127.1	Cg16133.1	0.000382253
Cg22127.1	Cg16160.1	0.000271899
Cg22127.1	Cg16292.1	0.0125927
Cg22127.1	Cg16610.1	0.00801664
Cg22127.1	Cg16709.1	0.001199
Cg22127.1	Cg16884.1	0.0109183
Cg22127.1	Cg16916.1	0.0102271
Cg22127.1	Cg17007.1	0.00130345
Cg22127.1	Cg17074.1	0.00961293
Cg22127.1	Cg17141.1	0.00875123
Cg22127.1	Cg17271.1	0.00265197
Cg22127.1	Cg17471.1	0.000988717
Cg22127.1	Cg17737.1	0.000929663
Cg22127.1	Cg17764.1	0.0162696
Cg22127.1	Cg17926.1	0.000359398
Cg22127.1	Cg17995.1	0.000179574
Cg22127.1	Cg18089.1	0.000196579
Cg22127.1	Cg18125.1	0.000344813
Cg22127.1	Cg18201.1	0.00129542
Cg22127.1	Cg18225.1	2.36361e-06
Cg22127.1	Cg18367.1	0.000201262
Cg22127.1	Cg18374.1	0.00242895
Cg22127.1	Cg18478.1	0.0075323
Cg22127.1	Cg18498.1	0.00314193
Cg22127.1	Cg18702.1	0.0106891
Cg22127.1	Cg18799.1	0.000551434
Cg22127.1	Cg18987.1	0.000746494
Cg22127.1	Cg19135.1	0.000864831
Cg22127.1	Cg19220.1	0.00241362
Cg22127.1	Cg19586.1	0.000603123
Cg22127.1	Cg19648.1	0.00383817
Cg22127.1	Cg19951.1	0.00105011
Cg22127.1	Cg20015.1	0.000718717
Cg22127.1	Cg20327.1	0.0100804
Cg22127.1	Cg20428.1	0.000181415
Cg22127.1	Cg20544.1	0.00117197
Cg22127.1	Cg20554.1	0.00028709
Cg22127.1	Cg20555.1	0.000505228
Cg22127.1	Cg20588.1	0.0100949
Cg22127.1	Cg20777.1	0.000319342
Cg22127.1	Cg21096.1	0.00142381
Cg22127.1	Cg21481.1	0.00932667
Cg22127.1	Cg21628.1	0.000979065
Cg22127.1	Cg21765.1	0.0108124
Cg22127.1	Cg22127.1	7.90436e-05
Cg22127.1	Cg22134.1	0.000697396
Cg22127.1	Cg22151.1	0.00229791
Cg22127.1	Cg22203.1	0.00268484
Cg22127.1	Cg22270.1	0.000689254
Cg22127.1	Cg22277.1	0.00783478
Cg22127.1	Cg22409.1	0.000226485
Cg22127.1	Cg22470.1	0.000496911
Cg22127.1	Cg22523.1	0.000492042
Cg22127.1	Cg22655.1	0.00481592
Cg22127.1	Cg23022.1	0.000544069
Cg22127.1	Cg23070.1	0.00143622
Cg22127.1	Cg23107.1	0.01029
Cg22127.1	Cg23167.1	0.000480024
Cg22127.1	Cg23183.1	0.00599976
Cg22127.1	Cg23233.1	0.0142023
Cg22127.1	Cg23394.1	0.0028755
Cg22127.1	Cg23421.1	4.64024e-05
Cg22127.1	Cg23467.1	0.0240551
Cg22127.1	Cg23497.1	0.000271049
Cg22127.1	Cg23651.1	0.00328476
Cg22127.1	Cg23664.1	0.00771058
Cg22127.1	Cg23927.1	0.000872919
Cg22127.1	Cg24033.1	0.00235113
Cg22127.1	Cg24108.1	0.00103535
Cg22127.1	Cg24225.1	0.000353259
Cg22127.1	Cg24337.1	0.00108839
Cg22127.1	Cg24360.1	0.0013321
Cg22127.1	Cg24485.1	0.000534173
Cg22127.1	Cg24519.1	0.00311542
Cg22127.1	Cg24730.1	0.00119981
Cg22127.1	Cg24854.1	5.54326e-05
Cg22127.1	Cg24890.1	0.00205992
Cg22127.1	Cg25390.1	0.0172772
Cg22127.1	Cg25757.1	0.000748787
Cg22127.1	Cg25986.1	0.0072373
Cg22127.1	Cg26015.1	0.00170367
Cg22127.1	Cg26082.1	0.000462238
Cg22127.1	Cg26202.1	0.00108852
Cg22127.1	Cg26466.1	0.0161111
Cg22127.1	Cg26484.1	0.000385089
Cg22127.1	Cg26923.1	0.000732508
Cg22127.1	Cg26927.1	0.00962927
Cg22127.1	Cg26968.1	0.00906488
Cg22127.1	Cg26993.1	0.000227695
Cg22127.1	Cg27004.1	0.00164041
Cg22127.1	Cg27097.1	0.00450738
Cg22127.1	Cg27135.1	0.0010462
Cg22127.1	Cg27230.1	0.00320254
Cg22127.1	Cg27240.1	0.000182748
Cg22127.1	Cg27284.1	0.0020234
Cg22127.1	Cg27316.1	0.000492741
Cg22127.1	Cg27327.1	0.000749526
Cg22127.1	Cg27606.1	0.00199506
Cg22127.1	Cg27854.1	0.00521698
Cg22127.1	Cg27918.1	0.000520918
Cg22127.1	Cg27925.1	0.00862478
Cg22127.1	Cg28021.1	0.00185734
Cg22127.1	Cg28070.1	0.000933148
Cg22127.1	Cg28102.1	0.0171217
Cg22127.1	Cg28139.1	0.00242575
Cg22127.1	Cg28451.1	0.00161661
Cg22127.1	Cg28546.1	0.000717011
Cg22127.1	Cg28592.1	0.0118633
Cg22127.1	Cg28596.1	6.69926e-05
Cg22127.1	Cg28740.1	0.00201592
Cg22127.1	Cg28760.1	0.00063937
Cg22127.1	Cg28779.1	0.00510909
Cg22127.1	Cg28792.1	0.000332212
Cg22127.1	Cg29345.1	2.82551e-05
Cg22127.1	Cg29408.1	0.0217343
Cg22127.1	Cg29418.1	0.00277963
Cg22127.1	Cg29440.1	0.00282875
Cg22127.1	Cg29876.1	0.000101967
Cg22127.1	maker-scaffold200.1-augustus-gene-2.29-mRNA-2	0.0280692
Cg22127.1	maker-scaffold2243.1-snap-gene-0.5-mRNA-1	0.0073191
Cg22127.1	maker-scaffold2262.1-snap-gene-0.10-mRNA-1	0.000517908
Cg22127.1	maker-scaffold555.1-snap-gene-1.4-mRNA-2	0.00262078
Cg22127.1	maker-scaffold727.1-snap-gene-1.31-mRNA-1	6.80614e-05
Cg22127.1	snap_masked-scaffold31.1-processed-gene-12.17-mRNA-1	0.0035481
Cg22134.1	augustus_masked-scaffold16.1-processed-gene-13.1-mRNA-1	0.0191229
Cg22134.1	augustus_masked-scaffold205.1-processed-gene-4.1-mRNA-1	0.00036371
Cg22134.1	Cg00075.1	0.000373272
Cg22134.1	Cg00131.1	0.00286109
Cg22134.1	Cg00145.1	0.00129586
Cg22134.1	Cg00157.1	0.0211808
Cg22134.1	Cg00212.1	0.00267111
Cg22134.1	Cg00262.1	0.0112706
Cg22134.1	Cg00372.1	0.01039
Cg22134.1	Cg00397.1	0.00059876
Cg22134.1	Cg00404.1	0.0148728
Cg22134.1	Cg00630.1	0.00206806
Cg22134.1	Cg00825.1	0.00433658
Cg22134.1	Cg00885.1	0.000123073
Cg22134.1	Cg01010.1	0.000340522
Cg22134.1	Cg01021.1	0.00220793
Cg22134.1	Cg01117.1	0.00995279
Cg22134.1	Cg01192.1	0.000960672
Cg22134.1	Cg01279.1	0.00257262
Cg22134.1	Cg01377.1	0.0223182
Cg22134.1	Cg01471.1	0.0006408
Cg22134.1	Cg01875.1	0.0212407
Cg22134.1	Cg01908.1	0.019197
Cg22134.1	Cg02000.1	0.000254691
Cg22134.1	Cg02221.1	0.0112653
Cg22134.1	Cg02253.1	0.00998835
Cg22134.1	Cg02420.1	0.00221936
Cg22134.1	Cg02441.1	0.000199976
Cg22134.1	Cg02502.1	0.00269148
Cg22134.1	Cg02546.1	0.000472792
Cg22134.1	Cg02576.1	0.00428494
Cg22134.1	Cg02656.1	2.89628e-06
Cg22134.1	Cg02824.1	0.00574023
Cg22134.1	Cg02900.1	0.0008773
Cg22134.1	Cg03002.1	0.00133696
Cg22134.1	Cg03003.1	0.000154903
Cg22134.1	Cg03163.1	0.00892633
Cg22134.1	Cg03592.1	0.0181028
Cg22134.1	Cg03595.1	0.00260432
Cg22134.1	Cg03664.1	0.000851525
Cg22134.1	Cg03768.1	0.000980628
Cg22134.1	Cg03843.1	0.0118056
Cg22134.1	Cg03983.1	0.00151216
Cg22134.1	Cg03984.1	0.00302599
Cg22134.1	Cg04022.1	0.00987404
Cg22134.1	Cg04068.1	0.00286019
Cg22134.1	Cg04233.1	0.0111759
Cg22134.1	Cg04272.1	0.00863803
Cg22134.1	Cg04383.1	0.00245581
Cg22134.1	Cg04414.1	0.000205461
Cg22134.1	Cg04494.1	0.0207385
Cg22134.1	Cg04543.1	0.00152091
Cg22134.1	Cg04559.1	0.000146659
Cg22134.1	Cg04597.1	0.000983326
Cg22134.1	Cg04617.1	0.00138283
Cg22134.1	Cg04672.1	0.00395612
Cg22134.1	Cg04798.1	0.0117797
Cg22134.1	Cg04984.1	0.000602279
Cg22134.1	Cg05085.1	0.0103353
Cg22134.1	Cg05145.1	0.0005151
Cg22134.1	Cg05173.1	0.00140684
Cg22134.1	Cg05240.1	0.0013553
Cg22134.1	Cg05351.1	0.00268179
Cg22134.1	Cg05482.1	0.0019021
Cg22134.1	Cg05646.1	0.0128106
Cg22134.1	Cg05649.1	0.0112641
Cg22134.1	Cg05727.1	0.00332377
Cg22134.1	Cg05823.1	0.00187063
Cg22134.1	Cg05977.1	0.000496213
Cg22134.1	Cg05996.1	0.0383864
Cg22134.1	Cg06087.1	0.00183743
Cg22134.1	Cg06097.1	0.000565852
Cg22134.1	Cg06265.1	0.00169777
Cg22134.1	Cg06271.1	0.000810436
Cg22134.1	Cg06414.1	0.0093328
Cg22134.1	Cg06448.1	0.000758163
Cg22134.1	Cg06470.1	0.000750023
Cg22134.1	Cg06743.1	0.0186075
Cg22134.1	Cg06769.1	0.0117484
Cg22134.1	Cg07043.1	0.000169227
Cg22134.1	Cg07176.1	0.00208634
Cg22134.1	Cg07179.1	0.000257432
Cg22134.1	Cg07292.1	0.000913537
Cg22134.1	Cg07340.1	0.0106846
Cg22134.1	Cg07462.1	0.00438033
Cg22134.1	Cg07566.1	0.000289059
Cg22134.1	Cg07589.1	0.000728085
Cg22134.1	Cg07622.1	0.0279003
Cg22134.1	Cg07703.1	0.000914898
Cg22134.1	Cg07746.1	0.0105643
Cg22134.1	Cg07797.1	0.00079764
Cg22134.1	Cg07930.1	0.000313015
Cg22134.1	Cg08045.1	0.00952786
Cg22134.1	Cg08138.1	0.0113328
Cg22134.1	Cg08294.1	0.00929761
Cg22134.1	Cg08456.1	0.000267093
Cg22134.1	Cg08751.1	0.0088699
Cg22134.1	Cg08783.1	0.00127178
Cg22134.1	Cg09065.1	0.029188
Cg22134.1	Cg09535.1	0.0106223
Cg22134.1	Cg09630.1	0.00262038
Cg22134.1	Cg09697.1	0.0100491
Cg22134.1	Cg10375.1	0.0291835
Cg22134.1	Cg10475.1	0.000694089
Cg22134.1	Cg10493.1	0.00103022
Cg22134.1	Cg10683.1	0.000307891
Cg22134.1	Cg10686.1	0.00161111
Cg22134.1	Cg10780.1	0.000982547
Cg22134.1	Cg10833.1	2.45021e-05
Cg22134.1	Cg10867.1	0.000860474
Cg22134.1	Cg10874.1	0.000911662
Cg22134.1	Cg10989.1	3.76703e-05
Cg22134.1	Cg11056.1	0.0019308
Cg22134.1	Cg11061.1	0.00265623
Cg22134.1	Cg11338.1	0.000312294
Cg22134.1	Cg11486.1	0.0195672
Cg22134.1	Cg11622.1	0.000232408
Cg22134.1	Cg11674.1	0.00328531
Cg22134.1	Cg11755.1	0.000648789
Cg22134.1	Cg11832.1	0.0120879
Cg22134.1	Cg11881.1	0.000201962
Cg22134.1	Cg11903.1	0.00202839
Cg22134.1	Cg12002.1	0.0198209
Cg22134.1	Cg12088.1	0.00120956
Cg22134.1	Cg12255.1	0.00123244
Cg22134.1	Cg12256.1	0.000684189
Cg22134.1	Cg12364.1	0.000611874
Cg22134.1	Cg12420.1	0.0103883
Cg22134.1	Cg12493.1	0.00237523
Cg22134.1	Cg12667.1	0.00226927
Cg22134.1	Cg12754.1	0.00262839
Cg22134.1	Cg12864.1	0.00101236
Cg22134.1	Cg12891.1	0.00144356
Cg22134.1	Cg13027.1	0.000956988
Cg22134.1	Cg13198.1	0.00199609
Cg22134.1	Cg13274.1	0.00117455
Cg22134.1	Cg13279.1	0.0023205
Cg22134.1	Cg13403.1	0.00986846
Cg22134.1	Cg13670.1	0.0023372
Cg22134.1	Cg14266.1	0.0011788
Cg22134.1	Cg14276.1	0.0364515
Cg22134.1	Cg14362.1	0.00144535
Cg22134.1	Cg14365.1	0.000697336
Cg22134.1	Cg14369.1	0.00969124
Cg22134.1	Cg14370.1	0.00130795
Cg22134.1	Cg14436.1	0.00302085
Cg22134.1	Cg14611.1	0.000384302
Cg22134.1	Cg14663.1	0.00148244
Cg22134.1	Cg14779.1	0.000749478
Cg22134.1	Cg14828.1	0.00017132
Cg22134.1	Cg14887.1	0.00975996
Cg22134.1	Cg14896.1	0.000527196
